pmm_datetime,enodeb_name,ltecell_name,rrcconnlevsum,rrcconnlevsamp,day_part
2022-11-18 14:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L18,39660.0,720.0,2022-11-18
2022-11-18 14:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,23639.0,720.0,2022-11-18
2022-11-18 14:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,35325.0,720.0,2022-11-18
2022-11-18 14:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,24727.0,720.0,2022-11-18
2022-11-18 14:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,9362.0,720.0,2022-11-18
2022-11-18 14:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,2652.0,720.0,2022-11-18
2022-11-18 14:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,14437.0,720.0,2022-11-18
2022-11-18 14:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,20585.0,720.0,2022-11-18
2022-11-18 15:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,2296.0,720.0,2022-11-18
2022-11-18 15:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,19080.0,720.0,2022-11-18
2022-11-18 15:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,22903.0,720.0,2022-11-18
2022-11-18 15:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,36285.0,720.0,2022-11-18
2022-11-18 15:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L18,36495.0,720.0,2022-11-18
2022-11-18 15:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,14410.0,720.0,2022-11-18
2022-11-18 15:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,3688.0,720.0,2022-11-18
2022-11-18 15:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,20530.0,720.0,2022-11-18
2022-11-18 15:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,9530.0,720.0,2022-11-18
2022-11-18 16:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,13149.0,720.0,2022-11-18
2022-11-18 16:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,3296.0,720.0,2022-11-18
2022-11-18 16:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,9002.0,720.0,2022-11-18
2022-11-18 16:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,17942.0,720.0,2022-11-18
2022-11-18 16:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,18519.0,720.0,2022-11-18
2022-11-18 16:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,3512.0,720.0,2022-11-18
2022-11-18 16:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L18,35884.0,720.0,2022-11-18
2022-11-18 16:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,23416.0,720.0,2022-11-18
2022-11-18 16:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,32070.0,720.0,2022-11-18
2022-11-18 17:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,20499.0,720.0,2022-11-18
2022-11-18 17:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,2972.0,720.0,2022-11-18
2022-11-18 17:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,35151.0,720.0,2022-11-18
2022-11-18 17:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,4473.0,720.0,2022-11-18
2022-11-18 17:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,9918.0,720.0,2022-11-18
2022-11-18 17:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,16766.0,720.0,2022-11-18
2022-11-18 17:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L18,31816.0,720.0,2022-11-18
2022-11-18 17:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,22999.0,720.0,2022-11-18
2022-11-18 17:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,11381.0,720.0,2022-11-18
2022-11-18 18:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,4175.0,720.0,2022-11-18
2022-11-18 18:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,11632.0,720.0,2022-11-18
2022-11-18 18:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,23109.0,720.0,2022-11-18
2022-11-18 18:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,1993.0,720.0,2022-11-18
2022-11-18 18:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,23421.0,720.0,2022-11-18
2022-11-18 18:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L18,30071.0,720.0,2022-11-18
2022-11-18 18:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,34841.0,720.0,2022-11-18
2022-11-18 18:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,15490.0,720.0,2022-11-18
2022-11-18 18:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,10437.0,720.0,2022-11-18
2022-11-18 19:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,13459.0,720.0,2022-11-18
2022-11-18 19:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,23893.0,720.0,2022-11-18
2022-11-18 19:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,1948.0,720.0,2022-11-18
2022-11-18 19:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,30399.0,720.0,2022-11-18
2022-11-18 19:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,12319.0,720.0,2022-11-18
2022-11-18 19:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,23629.0,720.0,2022-11-18
2022-11-18 19:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L18,24658.0,720.0,2022-11-18
2022-11-18 19:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,4944.0,720.0,2022-11-18
2022-11-18 19:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,8856.0,720.0,2022-11-18
2022-11-18 20:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L18,26888.0,720.0,2022-11-18
2022-11-18 20:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,27323.0,720.0,2022-11-18
2022-11-18 20:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,12974.0,720.0,2022-11-18
2022-11-18 20:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,22649.0,720.0,2022-11-18
2022-11-18 20:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,12702.0,720.0,2022-11-18
2022-11-18 20:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,4336.0,720.0,2022-11-18
2022-11-18 20:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,33925.0,720.0,2022-11-18
2022-11-18 20:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,2425.0,720.0,2022-11-18
2022-11-18 20:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,8593.0,720.0,2022-11-18
2022-11-18 21:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,28610.0,720.0,2022-11-18
2022-11-18 21:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L18,22978.0,720.0,2022-11-18
2022-11-18 21:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,3852.0,720.0,2022-11-18
2022-11-18 21:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,8456.0,720.0,2022-11-18
2022-11-18 21:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,10629.0,720.0,2022-11-18
2022-11-18 21:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,31757.0,720.0,2022-11-18
2022-11-18 21:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,12166.0,720.0,2022-11-18
2022-11-18 21:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,23103.0,720.0,2022-11-18
2022-11-18 21:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,3574.0,720.0,2022-11-18
2022-11-18 22:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,25125.0,720.0,2022-11-18
2022-11-18 22:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,26083.0,720.0,2022-11-18
2022-11-18 22:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,10154.0,720.0,2022-11-18
2022-11-18 22:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,28254.0,720.0,2022-11-18
2022-11-18 22:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L18,23123.0,720.0,2022-11-18
2022-11-18 22:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,9309.0,720.0,2022-11-18
2022-11-18 22:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,2842.0,720.0,2022-11-18
2022-11-18 22:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,3438.0,720.0,2022-11-18
2022-11-18 22:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,11735.0,720.0,2022-11-18
2022-11-18 23:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,27436.0,720.0,2022-11-18
2022-11-18 23:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,8933.0,720.0,2022-11-18
2022-11-18 23:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,23021.0,720.0,2022-11-18
2022-11-18 23:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L18,21166.0,720.0,2022-11-18
2022-11-18 23:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,29029.0,720.0,2022-11-18
2022-11-18 23:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,3381.0,720.0,2022-11-18
2022-11-18 23:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,9722.0,720.0,2022-11-18
2022-11-18 23:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,11240.0,720.0,2022-11-18
2022-11-18 23:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,2764.0,720.0,2022-11-18
2022-11-19 00:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,21392.0,720.0,2022-11-19
2022-11-19 00:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L18,15156.0,720.0,2022-11-19
2022-11-19 00:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,3555.0,720.0,2022-11-19
2022-11-19 00:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,20386.0,720.0,2022-11-19
2022-11-19 00:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,10255.0,720.0,2022-11-19
2022-11-19 00:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,7608.0,720.0,2022-11-19
2022-11-19 00:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,3394.0,720.0,2022-11-19
2022-11-19 00:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,9434.0,720.0,2022-11-19
2022-11-19 00:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,31500.0,720.0,2022-11-19
2022-11-19 01:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,3128.0,720.0,2022-11-19
2022-11-19 01:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,3185.0,720.0,2022-11-19
2022-11-19 01:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,7622.0,720.0,2022-11-19
2022-11-19 01:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,31863.0,720.0,2022-11-19
2022-11-19 01:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L18,11805.0,720.0,2022-11-19
2022-11-19 01:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,21578.0,720.0,2022-11-19
2022-11-19 01:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,7757.0,720.0,2022-11-19
2022-11-19 01:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,5485.0,720.0,2022-11-19
2022-11-19 01:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,20356.0,720.0,2022-11-19
2022-11-19 02:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,6363.0,720.0,2022-11-19
2022-11-19 02:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,6891.0,720.0,2022-11-19
2022-11-19 02:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,5336.0,720.0,2022-11-19
2022-11-19 02:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,18799.0,720.0,2022-11-19
2022-11-19 02:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,2390.0,720.0,2022-11-19
2022-11-19 02:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,20239.0,720.0,2022-11-19
2022-11-19 02:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,30228.0,720.0,2022-11-19
2022-11-19 02:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L18,11245.0,720.0,2022-11-19
2022-11-19 02:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,6416.0,720.0,2022-11-19
2022-11-19 03:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,17552.0,720.0,2022-11-19
2022-11-19 03:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L18,11748.0,720.0,2022-11-19
2022-11-19 03:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,5355.0,720.0,2022-11-19
2022-11-19 03:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,4530.0,720.0,2022-11-19
2022-11-19 03:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,0.0,720.0,2022-11-19
2022-11-19 03:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,6029.0,720.0,2022-11-19
2022-11-19 03:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,21806.0,720.0,2022-11-19
2022-11-19 03:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,3415.0,720.0,2022-11-19
2022-11-19 03:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,32027.0,720.0,2022-11-19
2022-11-19 04:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,3654.0,720.0,2022-11-19
2022-11-19 04:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,16845.0,720.0,2022-11-19
2022-11-19 04:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,4132.0,720.0,2022-11-19
2022-11-19 04:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,21661.0,720.0,2022-11-19
2022-11-19 04:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,33043.0,720.0,2022-11-19
2022-11-19 04:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,0.0,720.0,2022-11-19
2022-11-19 04:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,3860.0,720.0,2022-11-19
2022-11-19 04:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L18,12176.0,720.0,2022-11-19
2022-11-19 04:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,5797.0,720.0,2022-11-19
2022-11-19 05:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,16609.0,720.0,2022-11-19
2022-11-19 05:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L18,11681.0,720.0,2022-11-19
2022-11-19 05:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,4077.0,720.0,2022-11-19
2022-11-19 05:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,0.0,720.0,2022-11-19
2022-11-19 05:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,3909.0,720.0,2022-11-19
2022-11-19 05:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,39242.0,720.0,2022-11-19
2022-11-19 05:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,15814.0,720.0,2022-11-19
2022-11-19 05:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,4021.0,720.0,2022-11-19
2022-11-19 05:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,6137.0,720.0,2022-11-19
2022-11-19 06:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,4559.0,720.0,2022-11-19
2022-11-19 06:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,17159.0,720.0,2022-11-19
2022-11-19 06:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,3609.0,720.0,2022-11-19
2022-11-19 06:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,6477.0,720.0,2022-11-19
2022-11-19 06:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,3771.0,720.0,2022-11-19
2022-11-19 06:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,14616.0,720.0,2022-11-19
2022-11-19 06:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,39959.0,720.0,2022-11-19
2022-11-19 06:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L18,12510.0,720.0,2022-11-19
2022-11-19 06:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,0.0,720.0,2022-11-19
2022-11-19 07:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,4768.0,720.0,2022-11-19
2022-11-19 07:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,12357.0,720.0,2022-11-19
2022-11-19 07:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,4686.0,720.0,2022-11-19
2022-11-19 07:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,40392.0,720.0,2022-11-19
2022-11-19 07:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,5502.0,720.0,2022-11-19
2022-11-19 07:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,4031.0,720.0,2022-11-19
2022-11-19 07:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L18,13293.0,720.0,2022-11-19
2022-11-19 07:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,18340.0,720.0,2022-11-19
2022-11-19 07:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,8075.0,720.0,2022-11-19
2022-11-19 08:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,9682.0,720.0,2022-11-19
2022-11-19 08:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,15311.0,720.0,2022-11-19
2022-11-19 08:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,5922.0,720.0,2022-11-19
2022-11-19 08:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L18,14887.0,720.0,2022-11-19
2022-11-19 08:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,5036.0,720.0,2022-11-19
2022-11-19 08:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,39473.0,720.0,2022-11-19
2022-11-19 08:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,4767.0,720.0,2022-11-19
2022-11-19 08:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,7376.0,720.0,2022-11-19
2022-11-19 08:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,23570.0,720.0,2022-11-19
2022-11-19 09:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,10419.0,720.0,2022-11-19
2022-11-19 09:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,5232.0,720.0,2022-11-19
2022-11-19 09:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,10822.0,720.0,2022-11-19
2022-11-19 09:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,4859.0,720.0,2022-11-19
2022-11-19 09:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L18,16955.0,720.0,2022-11-19
2022-11-19 09:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,20210.0,720.0,2022-11-19
2022-11-19 09:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,36572.0,720.0,2022-11-19
2022-11-19 09:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,5830.0,720.0,2022-11-19
2022-11-19 09:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,24828.0,720.0,2022-11-19
2022-11-19 10:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,35614.0,720.0,2022-11-19
2022-11-19 10:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L18,18389.0,720.0,2022-11-19
2022-11-19 10:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,6014.0,720.0,2022-11-19
2022-11-19 10:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,22851.0,720.0,2022-11-19
2022-11-19 10:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,9583.0,720.0,2022-11-19
2022-11-19 10:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,6944.0,720.0,2022-11-19
2022-11-19 10:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,4750.0,720.0,2022-11-19
2022-11-19 10:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,26645.0,720.0,2022-11-19
2022-11-19 10:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,11642.0,720.0,2022-11-19
2022-11-19 11:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,4145.0,720.0,2022-11-19
2022-11-19 11:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,10254.0,720.0,2022-11-19
2022-11-19 11:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,27134.0,720.0,2022-11-19
2022-11-19 11:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,28678.0,720.0,2022-11-19
2022-11-19 11:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,5051.0,720.0,2022-11-19
2022-11-19 11:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L18,16829.0,720.0,2022-11-19
2022-11-19 11:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,8737.0,720.0,2022-11-19
2022-11-19 11:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,34101.0,720.0,2022-11-19
2022-11-19 11:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,8942.0,720.0,2022-11-19
2022-11-19 12:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,10731.0,720.0,2022-11-19
2022-11-19 12:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,28386.0,720.0,2022-11-19
2022-11-19 12:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,4885.0,720.0,2022-11-19
2022-11-19 12:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,25930.0,720.0,2022-11-19
2022-11-19 12:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L18,17187.0,720.0,2022-11-19
2022-11-19 12:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,36876.0,720.0,2022-11-19
2022-11-19 12:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,6408.0,720.0,2022-11-19
2022-11-19 12:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,2804.0,720.0,2022-11-19
2022-11-19 12:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,9846.0,720.0,2022-11-19
2022-11-19 13:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L21,21838.0,720.0,2022-11-19
2022-11-19 13:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,39026.0,720.0,2022-11-19
2022-11-19 13:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,8308.0,720.0,2022-11-19
2022-11-19 13:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,5240.0,720.0,2022-11-19
2022-11-19 13:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L21,4808.0,720.0,2022-11-19
2022-11-19 13:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,8166.0,720.0,2022-11-19
2022-11-19 13:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,10717.0,720.0,2022-11-19
2022-11-19 13:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L18,20617.0,720.0,2022-11-19
2022-11-19 13:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,28279.0,720.0,2022-11-19
2022-11-19 14:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L08,26384.0,720.0,2022-11-19
2022-11-19 14:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L08,7344.0,720.0,2022-11-19
2022-11-19 14:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L18,7200.0,720.0,2022-11-19
2022-11-19 14:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N1L18,41043.0,720.0,2022-11-19
2022-11-19 14:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N2L08,5125.0,720.0,2022-11-19
2022-11-19 14:00:00.000,CEIRA_LTE_MCO001B2,CEIRA_MCO001N3L21,8960.0,720.0,2022-11-19
